tweet_id,text,emotion
40130,@ WeUttarPradesh @ SidharthNSingh @ JPNadda tatkal aise dr ko lat mar ke naukri ae nikala jaye aur iski medical ki de … https // t co / hq6LXmjxgy,anger
44327,@ oyee _ umer It Happens Sometimes Sojao Jab Jagogy U'll feel better,trust
14099,@ Alpinesun @ scousedave87 Awh bless them ! 🙂 Ahaa Notts boys with a hint of manc - they will get ALL the ladies 😏👌,joy
23907,@ Sulejek wow man ... rly cool you ´ re doing this ),joy
23837,No one better than srk His charm his personality his swag ek yessa hero jiski villain role sbse jayda popular hoti … https // t . co / m2wjKqTCpf,joy
19416,RT @ tamal _ d @ SChaudharyINC Jo Hafeez Sayeed ki supporter hai log usko vote dega ?,anger
20518,@ taEconomix 😂😂😂 chalo ab jaake padhai karo dii warna exams mein Stay With Me ka lyrics hi likhni padegi 😂😂💜❤,joy
14029,@ smritiirani @ BJPsudhanRSS Congratulations Smrithi ji ; Naamdhaar ko haraaya aap real hero u today 👍👍👍💪💪💪,joy
44966,@ AmitShah The Chanakya of Modern India is our new Home Minister Congratulations to Amit Shah ji ... Terrorists Sepa … https // t . co / bu8fKug2su,joy
27126,RT @ lovepasihoo1314 @ BeingSalmanKhan @ imKamaalKhan Handsome 😍😍😍😍😍 love you Sallu jaan 😘😘😘😘 https // t . co / TAMg2b1ofM,joy
16485,@ khanumarfa Jo kisi ko jhuta bole smjh Jana wo sabse bada jhuta Yeh apki gawahi ne dikha dia Waise aapke articles … https // t . co / AT5IrxVZlr,anger
34978,@ AkshitPatnaik @ HeavyHeavyd Ah okay Haven ’ t been following @ UnaiEmery _ so can ’ t say much Joke tha saale,joy
27009,# MeSheStories She I want to give you something you will always remember . Me Bc dhokha mat dena ab .,trust
19247,@ ammarmasood3 Ajj ki raat bhe jhoot bolay ga . Sharam nahi aati . Koi ehsaas nahi . Kis maal par palay hoo . Kiu jhoot … https // t . co / 4L96BCMXUO,anger
43414,@ SR65565321 Are hm to apke hi hi .... Luv u jaan ... Misss u alot,joy
35909,@ TechnicalGuruji # BoloGuruji Mera bass ekhi sawaal jo humesha puchta hu lakin pick kabhi nahi hoti umid hai aaj pic … https // t . co / 3nA5psNFQa,sadness
23650,@ GaurangBhardwa1 unhe kam samajhne ki bhool mat karna International community me koi dainik jagran nahi padta … https // t co / KxCLIFbAfB,anger
14236,RT @ imMAS5253 @ AnupamPKher Sir aap acting pein concentrate kariye yeh jo ground reality hai naa usse aap kafi dur hai sirf Bharat mata k …,anger
42690,RT @ LouBattista OMG .... I CAN'T BELIEVE citizen's from BC beleive this BS ! LMAO THE GARBAGE WILL HELP POWER BC HOMES ! If that was the …,anger
22000,@ philocalist00 Bura waqt to paagal ko bhi nhi bhoolta tum to normal lgti ho abhi 😒,sadness
38782,20 Saal Pehlay Jo Laddoo Khaya Tha ' Allah Ka Shukr Ha Aaj Bhi Meetha Ha ' — celebrating our wedding anniversary,joy
25220,@ narendramodi @ ysjagan Adarniya Modi jiPehle Aap ko Hardik abhinadan desh ke PM ke liye Umid karta hoon ki Aap agl … https // t co / 8UBDSncOn9,joy
22279,@ aanvindersingh Good Night Take care Myhh Bewafaa SarDaaR Jiii 💖💖 Zinnn waaley amazing dreams 🙈😌💖💖💖 https // t co / qDgcrRbN5M,joy
21041,RT @_ Natkhat _ Anki _ My and only my 🐼 My teddy bear my panda my bundle of joy my tl's raunak my cutie cutie cutie pie I love everything abo …,joy
27133,@ ArvindKejriwal kudos to you sir !! You are a real tiger because you went to the swearing in ceremony of the same p … https // t . co / dfXuIO6W1g,joy
15215,THIS IS A GAE STAN ACCOUNTS IF YOURE NOT GAE DONT TALK TO ME https // t . co / 45MUrFOlZy,anger
35291,@ tashandstar @ RedStoneProduc4 @ Malala Harami itne log paas khare hain . Lanat hai tum logon pe . Janwar ho sub ky sub .,anger
22094,@ khaans Video naya ho ya purana baat ye he kya is aadmi ko or panchayat ko police ne pakda government ne koi action … https // t . co / xF8kaEcCmS,anger
9715,Btw don ’ t get me wrong main ye nahi kehta ke foreign cheezon ko pasand nahi karna chahiye . Buss ye keh raha hoon ke … https // t . co / welhAeS18j,trust
15943,@ Rahuljain493 @ AtheistMayra aur haan chutiye Karnataka municipality ke rsult bhi dekh liyo wahan par BJP ka kya haal hua he .,anger
42766,@ RohitashvG Most welcome ... Thanks toh hamara bhi kehna banta hai kyunki aap daily basis pe apna precious time nikaa … https // t . co / zK11wmBlRY,joy
17973,@ deshbhakt _ tdb @ rahulroushan @ desimojito @ RanaAyyub Huh ! It ’ s ok ! We are not worried ! We know we are in for good th … https // t . co / IYhR5oAsSj,trust
1648,@ AzamJamil53 Kab k uth gye Gulshan k karobar bhi chal pare Fed the dogs did the few dishes left from last night laundry going on 🤗,joy
26688,@ mangeshkarlata @ AmitShah Didi Maa ye aapka hi aashirvad hai ki hamare Chanakya ne dusmano ko charo khane chitt kr … https // t . co / Jlvv9RYr3w,joy
18620,@ gssjodhpur Biggest congratulations sir ... hamaare jodhpur ka naam roshan krne k liye bahut bahut badhaayi ..,joy
7532,@ BBCHindi Kya hua nhi bulaaya to koi kanoon hai ki DMK KO AANA HI CHAHIYE PATA NHI YE BBC KABSE PAGLA GAYI HAI A … https // t co / jhvqW07xQ1,anger
30062,RT @ Bollyhungama Wo jo gaane hai jo ki lip sync nahi unke koi mayne hai nahi Jo bhi gaane jo hit hue hai wo all lip sync ke hue hai …,anger
15913,RT @ MUGHALBILALPTI Chor ka nazriya chori hai bs ... lanat ese nazriye par # PakStandWithPalestine # PAKvWI # Pakistan #جمعة_الوداع https // t . c …,anger
16068,Pehly tery nana ne contry ko torra tha pakistan se gaddari ki ye b mara gea wo b mara gea teri mata b bohat sind ca … https // t co / XgZiPhqbUx,anger
24280,@ AmitShah @ AmitShah Namaskar Shri maan amit shah ji Aapse ek nivedan h jara goor lre Haryana me vidhan sabha jal s … https // t . co / YRZjzysgdG,trust
21844,@ PMOIndia aap aage badte rahe mere bharat des ko aage garv h ki ap pm bane mubarak ho par es grib viklang ko p … https // t co / h2r3Y8dJNj,joy
28886,@ woosxk @ savageleeminho @ jongups _ co You are the best ! Awwwie thank youuu UwU ♡,joy
32751,Mahila ayog kya karya hai what is the work hamne gujarat mai dekha nahi,anger
28380,@ sardanarohit @ aajtak Log keh rahe hae Amit shah k paas economy ka koi experience nahi hae Phir to Pappu ko na hi … https // t co / rywhxK40Mt,anger
20127,@ NDRawatz itna badi ho gayi ho shaadi nahi hua tmhara koi chooa nai ? 😜😂😂 https // t co / wWgF4hp0Go,joy
11237,@ CrazySim01 @_ Break _ Free ___ Ye ladkiyon ka bada hi galat kaam hai .... first they order a different drink than their … https // t . co / fVSff5Nxb5,anger
14694,@ MishraBRIJESH13 @ SinhaDivakar @ sardanarohit Correct hisedar . Jai sath chalana hai .,trust
40083,@ KilledarLipi @ TarekFatah Aapko jaan ke dukh hoga she will be soon free Terrorism ke saath Yaakub memon bhi tha 1… https // t . co / OI81H3XA7x,sadness
7961,@ TarekFatah Ek ek . Mullo ko . Kutto ki tarah . Bhaga bhaga . Ke . Maro . MC . Ko . Eid like . A very . Dust and . Only . Samelee,anger
13827,@ CNBC _ Awaaz Sir you are claiming credit when 1 or 2 stocks hit your target but when McLeod Russell like cases you … https // t . co / rhArhfxSFR,anger
11054,RT @ TheBlossom _ Gal Es Zindagi Ko apne Lekhe Lagwana Sai Ji @ Gurmeetramrahim Make My Feelings Purest & Deepest For You 🛐♥️😘 Aapse Aap Ji Ko …,joy
36061,# RSSBLDC2018TYPING Ye sarkar berojgaro ke muddo par to chunav jeet jati he par chunav ke bad unhe dardar ki toka … https // t . co / fE0HkDrfft,anger
7216,@ manakgupta Hey Manak Gupta take this 🖕 U r a BJP chamcha & ur concern is fake .,anger
10390,RT @ shravankambli @ AMtouristerIN # ChampionsAnthem Katori me Saap 🐍 hai India 🇮🇳 sabka Baap hai !! Cheer Squad Name 👇 💙💙💙💙 Indian Blue Army …,joy
23879,@ manojkumarmukul Ghor paltu hai sala ab sala kahin ka nahi rahega tejasavi wapas nahi lene sala isko mahaghatbandha … https // t . co / GGKOCfES9y,anger
36165,@ rsprasad Congratulations To You Sir . I am a Big Fan Of Your Leadership .,joy
15151,@ AamAadmiParty @ ArvindKejriwal Are behan chod ne lut Liya chhodA kya tyag Ni ghanta Kiya kya sale ne sarm aati h … https // t co / ac1FTVtwBZ,anger
42623,@ sugandhakohli @ TheScreenPatti And laundo ki house party is also an awesome one .,joy
40947,hiiiii frensssss ! my sister and i finally made a website for our crochet stuffs ! from festival tops to pok é mon them … https // t co / I8fFdKII0Z,joy
4417,RT @ Usman __ sh Pubg nhi khelta * Match nhi dekhta ! Smoke nhi krta Will this society accept me ?,sadness
9189,@ awasthis @ abpnewshindi @ abpnewstv Rahul Gandhi ko Chowkidar Chor hai Ka nara bhut bhari pad gya kuki wo khud bail … https // t . co / yKahipYXZb,anger
13728,@ narendramodi mai hriday se cangrechulation byakt kartahu har nahi manunga rar nahi thanunga bal ke kapal pe likht … https // t . co / 7lUGrC03zV,joy
14241,RT @ naveenverma1989 @ ANI @ JITENDRAm18 @ MamataOfficial kitno pe action logi so chanting Jai shree Ram is criminal .... your karma will teach …,anger
25281,@ URDUVOA Wazistan inky bap ki jageer nai hai wo pakistan ka hisa hai or waha PAK ARMY rahegi inhain agr hmari se t … https // t co / gGaKmkuzsc,anger
23885,@ imMAK02 Kehtay haina dhobi Ka kutta na gharr Ka na ghatt Ka .... suits to Indian muslim,anger
33824,@ Marwari _ chhori Now this is some Good Morning 😁😋,joy
23772,ahhhh ka sweet sa akong classmate na si michelle nangumusta syas akoa i feel so special HAHAHAHAHAHAHAHAHAHA charoot lang 😂❤,joy
41911,@ rssurjewala Oye farzi gandhio ke chamche agar itna dukh hai to pahle Apne rajyo me jaha jaha Congress ki sarkar ha … https // t . co / YAO0tZNO40,anger
25571,@ shalabhmani @ smritiirani @ BJP4India @ smritiirani Hats off to Iron Lady of India . I use to dream how Rani ki Jhansi … https // t . co / ffHyW4BMVe,joy
36857,RT @ daniyalbarry Maine kal saare dollar bech dene hain Piano k pen le lene hain # BoycottDollar,joy
26558,@ AnsarAAbbasi Mere bhaiyon Ham Pakistan hai aur Inshallah Pakistan he is Nizam ko Khatam Karega,anger
29209,i ain ’ t see you in a minute boy i miss ya,sadness
26668,@ LambaAlka Shame to you ... madam ??? Per Kya kare AAP ne party se nikaal Diya .. Congress wapas le nahi rahe .. BJP essa … https // t . co / tI8Z5rWtCK,anger
24553,RT @ RhondaMerwarth Hoooo some broad on the PAN loop was trying to shame me for being judgmental about the racist hero romance without eve …,anger
39203,@ MamataOfficial dear Mam Jai shree Ram is not only a sentence it is full of emotion full of respect . This is … https // t . co / mEJae8M36R,trust
41423,@ Vikasjaat108 @ TrueIndologyliv Tum jaise log sirf WhatsApp twitter ki dunia me jeete ho 😅😃😂 kabhi hmne bhi Dange de … https // t . co / eZfZlSgVpQ,joy
13570,@ mjdawar @ Twitter @ TwitterSupport @ jack @ IhteshamAfghan Hahaha mohsin bhai waqai ihtesham afghan ko block karwana chahta hain ......,joy
44630,@ DrKumarVishwas @ chintskap Very nice sir i like u and your all episode progarme,joy
2135,@ HamidRaza117 @ iSaadAwais22 Jaan bojh kar nahi haare ... WC ka apna pressure hota hai ... haarne ka matlab ye nahi k ga … https // t . co / 7t2gG2lWmv,sadness
14323,RT @ joperario0104 dahil may special ending Sisimulan ko ulit from the top Love you authornim https // t co / r0lVkIdNiF,joy
3783,@ MixedRaita @_ YogendraYadav ji ... I am with @ ArvindKejriwal ji for this one jab unhone aapke GPL maari .. U deserved … https // t . co / uGxFtRes4t,trust
26760,@ CNBC _ Awaaz @ ShahnawazBJP Media ki maherbani because issues ko highlights nahin kiya ...,anger
16757,@ arjunrammeghwal state minister bnne pr badhai Sir ji,joy
14488,RT @ haq _ se _ alone After Sex She Kisi ko bataana mat ..... Me Don't Worry koi mujhpe yakeen bhi nai karega 😂😂,joy
6018,Happy ending 😍😘😘 So sad k inta zabardast tv serial end ho gia 😥😥 hats off to iqra aziz nd imran ashraf for amazing inc … https // t . co / 3d3REOdO36,sadness
11938,@ suhana7880 Hindu muslim ko apas me ladana Aur khud baith ke Italian malkin ke sath majje se Isai Conversion machinary chalana he,anger
31561,@ TarekFatah India k muslmaan shayd hi ye chutiyon wali harkatein karenge ... Ye Saale PakistaniEgyptQataraur Moro … https // t . co / SZX1mt49Pq,anger
35871,@ bts _ outtalented @ sakshi _ 995 Tbh she is not telling them to do or not to do anything . she just found it disrespect … https // t . co / glDPJQNBPJ,anger
27907,@ wtfluffy17 HAHAHAHA lagi best gift ever ba thankyou karra . see you around ),joy
31570,RT @ ziyadafreenaho I feel for boys they can't even say shaadi krado nahi parha jata,sadness
13221,@ BenGoldsmith @ brexitparty _ uk Shame no smart Alec Brexiteers told the public clearly what they meant by Brexit is B … https // t . co / wcTzhATVtP,anger
25673,@ smartypoppat @ ShkhRasheed Yrr ye gandi aorat Marr kion nai jaati . Kesy wo log hen Jo is aol faol bakwas brdasht kr … https // t . co / SSQ1IIo0az,anger
8477,@ TalatHussain12 Let him defend himself infront of SJC . Tu sala lgda ain BC,anger
43437,And if any man say unto you Why do ye this ? say ye that the Lord hath need of him ; and straightway he will send h … https // t . co / pFJb5XN3bA,trust
40323,@ NayakRagini @ RahulGandhi Madam president apne kaam se Nahi chamchon se preshaan hai . AC room se election Nahi go … https // t . co / TgW4uRLVv5,anger
5633,Teri Ammi Randi ne kya tha tujhe msg @_ Mansoor _ Ali bhan k lore . Lanat tere jaman wale din Te 😈 😈 😈 https // t . co / pUqhKKV76h,anger
27437,@ An _ eees Bro mein vote denye s pehly kpk k random logo s pocha they all were satisfied with PTI's performance that '… https // tco / A7rAWsBj9j,trust
34899,Ajeeb si halat ho gyi hai tere jane ke bad Bukh hi nhi lagti khana khane ke bad 😒 Mere pas 4 samose the 2 phle k … https // t . co / 0nG2DqXJND,sadness
44692,@ apka __ crush _ Us zamana ma imran Hashmi hamara lia Jonny sins hua Krta tha 😂,joy
4579,@ atulreellife # BHARAT My favorite being human Bajrangi sultan salman khan film bharat 5th June dekhna na bhule https // t . co / QmYz7Fq7SX,joy
10402,@ prakashraaj Tu pahle burnol laga le ..... https // t . co / Bg5TYVJKOB,anger
31196,@ ashoupadhyay Media debate me agar argument hota to bohot sahi hota koi problem nhi thi but ek propaganda chalaya j … https // t co / hST5a3dxIX,anger
33991,is eid kuch naya karte hai is eid garibon yatimo ko khush karte hai # YehEidBanaoClassic https // t co / umqZkxASD4,joy
20594,@ Humey _ 7 Not a bad 7 days eh mate x ⚽️🏆🏆,joy
4742,This was my mom when I was in middle / high school This is no longer my mom Now she is HAPPY ! for me having my gam … https // t co / LZFSKLUycq,joy
34224,Narendra modi ji ko dusri bar PM bnne pr hardik subhkamnaye .... # PMNarendraModi # NarendraModi # PMO @ PMOIndia,joy
13009,@ ImranKhanPTI Khan sab Jumah Tul Widah hai aj or bohat mubarak din hai ye is mubarak din py Allah pak se guzarish h … https // t . co / Y2n0gcBJ4f,joy
30359,RT @ rsingh8080 @ narendramodi mahoday uppcl ka hal bhut kharab hai varanasi me complain karne k bad bhi karywahi nahi ho rhi hai surat cand …,anger
15249,@ sardanarohit @ sardanarohit ye aap nahi vo gussa bol raha he jo @ jarariya91 ne Godi media ko boycott karne ko kaha … https // t co / SUWtNCXWrE,anger
38786,@ saurabhmanjhi _ Hahaha glad to know about your ex ... Kabhi bataya nahi bc tune,joy
27604,RT @ mraaximofficial # StuDent Mam Bachy Kesy # Paida hoty hain ☺😊 # Mam # Parri Ati H # Asman S Ur # Bachy ko Maa ki # Goad My Rkh kr Chali jati …,joy
26739,@ hann _ machine you look gorgeous omg i love your eye makeup !! also congrats 💗 x,joy
28027,@ ashutosh83B Ye koi topi vopi ki ladai nahin thi do logo ka aapas ka jhagada tha jise aap kaise log hindu muslim ka … https // t co / K0czdYyCoL,anger
23099,@ smritiirani Mam congrats for a good victory & I am very happy with our new sansad . Ajj tk mai apne area ke sansad … https // t . co / 8lMzURHxUI,joy
19737,@ VazeIndian @ RahulGandhi Muslim vo kutte ki dum hai ko12 baras nali me daal ke rakkho nali tedi ho jayegi muslim se … https // t . co / 68f65GdmmA,anger
15767,@ zainabsikander Chor hai chor hai .... Is it Farasi ???? Chor ke Shor Main kuch sunai Nahi diya tha . Now we know the … https // t . co / 0LqfviOx1w,anger
18460,@ TarekFatah Joker bane gumte hai . Dress code tho abba ne sikhaya nahi . Beizat beabaru hoker gum raha hai yeh paki .,anger
32184,RT @ Mandy _ Takhar @ amitabh _ chawla maybe allah God Ram Jesus and I ’ m sure many more names for the One 🙏🏼,trust
5790,@ zoo _ bear BJP chutiya banaya hai desh ko logo Ko aur vote Ka pehele army Ko lekr politics Kiya vote Pana Ka liya,anger
28141,@ Maa _ Ke _ Pakode Yes yes Diet bro Only fresh veggies and fruits along with some chapati,joy
39798,@ kanhaiyakumar Abbey Tudke gang le pille sudhar ja yeh hindu Muslim band karde tera baap ab home minister hain itna … https // t . co / GW3GmrHTGE,anger
4371,RT @ AliKazmi91 Thank You @ HumayunAkhtarK @ Ali _ Waraich _ PTI Malik zaman for coming to my aftari at DHA NA 131 https // t co / JeU94vF6Y4,joy
37164,@ deepakgovindarj Language is not just a skill it's a personal and cultural identity . Chowkidar ko itna samajhne ki akal nahi hoti .,anger
10839,@ RubikaLiyaquat Mana ki nahi kaha lekin ye propaganda nikla BJP IT cell se hai . Iss BJP ki seva aap 24hrs karti ho .,anger
14087,@ BeastBoyShub We will in love with your content humari bhuk bhot baadi hai ...,joy
8414,@ PandaJay @ nitin _ gadkari @ BJP4India Happy birthday @ nitin _ gadkari ji jio hajaro shall Jay panda fans Odisha,joy
5345,@ kamaalrkhan Abe tu apni movie bhi yed kr le thori bhul gaya ho to ghatiya aadmi us movie ko to poster pe he thuk diya tha audience ne 😂😂😂😂😂,joy
14531,@ chokidarsandhya Indian Muslim ki population me kachra jyada ho gaya he kam to karna he vo kar rahe he . Jo hindu ko … https // t . co / Y6RlOYVIdc,anger
20613,RT @ Desiismybae Brown moms are the most extra moms ever Me * spills juice * Mom shabash beta aur karo,joy
14328,RT @ Sunil _ Deodhar Today it was one of the best speeches of @ narendramodi Ji ~ Spoke like a true statesmen ~ Dedicated this victory to P …,joy
45071,@ MalikSab _ Thatha mn itni qabliat the tu yahan Tak pohnch gya na unlike some shit mentality people jin ko doaron ki … https // t co / euGazWvW6u,anger
16813,Ghoonghroo Seth Good joke Aur Juth mat boliye Sir ab sahan Nahi hota https // t co / ftukEipEXz,anger
25104,@ mhmdrsbi wah hahaha jgn cara i nahas mad haa aku malas nak kluarkan fist aku,joy
15636,@ TimesNow Sale harami tukde tukde or urban naxalites ko kabhi jitne nahin dene . Harami teri jagah jail me ha or jaldi pahunchega .,anger
16885,RT @ sarkatikar @ GuruAhmedShoaib @ IuliaVantur Kuttey ki shakal gadhey ki Awaaz ghodey ki body With silicone bags Pata nahin sir ko aisi ma …,anger
17647,@ Samad007Samad @ arifhameed15 Adalat main ab ye case hy k iss ka jo faisla aya tha us py amal kiyon nahi hoa ........… https // t . co / 1fcpvqiNLI,anger
37914,RT @ SumitkadeI # Bekhayali is infectious this song reminds me of Toh Phir aao from Awarapan . Bekhayali would be a RAGE . This one is for He …,anger
34074,@ anjanaomkashyap Mam in congress walo ki ab aap bhi chutti Kar do ? bahut desh paresan ho gya hai Modi ji to chutti … https // t co / miSmSYDQR2,anger
21018,@ taran _ adarsh Blockbuster # BharatThisEid Mazaa Aayenga I'm Super Excited 😍 https // t . co / RiCohqIdhT,joy
26146,@__ prtk @ abhisar _ sharma Bhai tm to Apne ghar me v famous ni ho .... Aur Modi Pakistan me tumhre fufa ki Band bajane … https // t . co / atNPm776Bd,anger
42927,@ vivekagnihotri Zee news is best . Bt only @ sudhirchaudhary ji ki vajah sebaki sabhi anchor ki bhasha awajstyle (… https // t . co / VSss5Pzt7z,joy
12560,When Atif aslam said Koi apna nahi gham ke maaray hain hum I feel that . 💔💔,sadness
13234,@ MamataOfficial jai shree Ram ... Har har mahdev ... Amit shah Home Minister aa gaya hai ... Jara vo bangal ki file … https // t . co / Q2FDNfQzNp,anger
17495,Jinka mansik santulan hi sahi nahi ho unhe proof dene se bhi kya karna ungli karne ki to aadat hai # modi # army … https // t co / tCCjGMitQW,anger
27951,@ AnkitKumarkesa4 @ swyam _ sewk @ Pallavi _ Singh04 @ VeerGur59267143 @ kavyapedia @ Sonam _ Sharma3 @ Radha274402 Disturb na k … https // t . co / oRS9onmQuZ,anger
26841,RT @ scottiholden I've never followed cricket before but this is a super cool analysis on the best player ( Kholi ) done by @ nassercricket u …,joy
30220,@ hussain _ imtiyaz When we have officer like u no matter but real team is remain in ground to Takle tukede gang proud on u Jai hind sir 🙌👍,joy
7702,@ narendramodi Shri Narendra Modi Ji pranam mai aap ko dekh kar bahut prabhavit hua hun mera man aap se milne aur aa … https // t co / OBcV9L59YC,joy
20028,@ ShyamRotrix Ja be angrez ki aulaaf maa chud a apni warna mai cho d dunga bhagg angrrz ki aulaad bhg beti ch d … https // t . co / KlTxeu02T7,anger
37363,@ PSLMemesWalay Hadd yeh hai k shoaib akhter b analyst hai joh khud apnay baap ki umer k bob woolmer ko marne ko dhora tha dressing room main,anger
27259,RT @ sofia94 _ Noor @ zaib _ says Pak ka to koi mukabla nahi .. kisi bi jaga se . lekin Norway bohat khubsurt country he . Me to sare raste “ subh …,joy
15223,@ Poltergeyst _ @ UgwunnaEjikem I hope I am one of the reasons a man somewhere in not hating women I hope I am 😢😢,sadness
23969,fuck how the fuck was this a penalty ! Sala momentum nai bigardyo !!,anger
12515,@ BhowmikKausik @ Egghead _ Indian @ anuraag _ saxena BC jo pehley aukat dikhata hai usey usi k aukat pe aakar samjhana … https // t . co / 85ZVsF7JMm,anger
12896,@ smitaprakash Meanwhile janta has Ukhaad Pheku @ INCIndia !,anger
39876,@ irvpaswan @ narendramodi @ PMOIndia Abki bar apse fci ke ritayad amploise ka pension ka karya age badane ki khub asha he,trust
14159,Pakistan or usk gird-o nawah me A . C chlane k mosam Hua chta hai,joy
16689,@ IzharulHassan Is jahil Kalay bandar @ shoaib100mph Ko inzimam ka pait aur hathi jaisa jisam nahi dikhtha tha bat ya … https // t . co / 4Z8QKuoqo1,anger
12750,@ SRKian _ Baadshah @ aadisrkian1 @ sinchan21029371 @ SRKs _ Wolverine Bechare wo zakham nhi bhole 40% screens pe Housefull 😂😂😂,joy
13357,@ ManojTiwariMP aapko bahut bahut badhayi aapki beti k achche marks aane k liye mehanti papa ki mehanti beti aur a … https // t . co / 86FKmXsMrk,joy
26786,RT @ IndiaToday Fulfilling big poll promise Modi govt decides to expand PM Kisan Yojna to all 14.5 crore farmers . # ITVideo https // t . co / No …,joy
37666,12 din baad Iqbal k shaheeno ko Advance eid msg send krne ka Dhora par jna 😹,joy
14260,Love you Shah sir ... june start ho geyaa ... hope aap announcement jarur karenge iss month . ... take ur own time ... koi … https // t . co / QD7g2mII0u,joy
30670,Best wishes to @ Javedakhtarjadu @ AzmiShabana pseudo atheist In new country in advance . Bon voyage .… https // t . co / srrMgV9uZC,joy
18901,World cup bhi modi hi jitega ? 😢 https // t co / bw91pRVgAV,sadness
1025,@ gnnhdofficial @ Shahidmasooddr @ sayedzbukhari @ ImranKhanPTI @ PTIofficial @ pmln _ org @ MediaCellPPP Chalo g BC inhi c … https // t . co / MyrQnPgPIq,anger
40494,@ narendramodi Congratulations Sir on behalf on India and Jan Samasya Mela - Bharat on Oath Ceremony as PM India for … https // t . co / 952ts5CIRF,joy
17491,RT @ wmn _ community #5 A very warm welcome to our next speaker Chhavi Shrivastava ! (@ chhavi _ justme ) Chhavi is a UX Designer at @ nutanix a …,joy
9479,OR EVER TOUCHING FEET OF THE HON @ MELANIATRUMP MA'M KINDS HON 1ST LADY OF USA !! BUT RIGHT NOW HAPPY RAMJAAN MONTH !! good night !!!!!,joy
27948,Blackdrug ko bol km s km engaged ldko ko tho chor d 😆 — I don't even know who this person is why the fuck would I te … https // t . co / vC1v1ujMpf,anger
22020,@ peachnamjoon13 I was in isc ... Although i had bio ... But i have seen maths .... CHUTIYA SAALI * Add nootan to the pile * Also tempest ki maa ki,anger
15535,@ sardanarohit Waise bi tumhare jaise journalist unko bezati karne ke liye tu bulate rahe ho BJP ki dalali karo a … https // t co / AvfJZwVx2K,anger
27049,@ anup081 @ timesofindia @ RahulGandhi Respected rahul sir dont disappoint you U r a great leader Aap ki soch aap … https // t co / ycvQeBNOUA,trust
43311,@ spideyodinson so when are you coming to nyc with chiz so i can eat your ass,joy
28221,@ DrDeng9 @ theskindoctor13 @ ANI @ MamataOfficial Ye doctor homko chain se jeene nahi dega ore baba ami ki korbe sob borbod hogaya,anger
34925,@ Shaheenayaz82 @ MianIftikharHus We will see you all at once Sarkoon pr nikalne k liye 56 inch Ka jigra chahiye Jo … https // t co / SBURzk1DkD,anger
15649,RT @ ItsSwatiS Aww ... Happy happy birthday to you my cutie pie just be happy like this forever ❤ # HappyBirthdaySonakshiSinha https // t . co /…,joy
14066,@ TendulkarNilam RAJSTHAN MP BENGAL AP 36 GADH PUNJAB KARNATKA TAMILNADU TELANGNA KERLA SARKARO KO JANTA NAKAR CHUKI … https // t co / CvAvamCBMG,anger
33616,# SamsungM40 Samsung m30 Bilkul bhi mat lena warna bahut pastawo ge main pasta raha hummn Camara ek dam bakwass hai … https // t . co / L9p3UdfkYY,anger
21929,What we said during election time I apologize people of india And congrats Modiji on this huge victory We want t … https // t co / CTtbEbxpnV,joy
20209,@ Adnanrandhawa # QamarBajwa beghairat . Iss beghairat be # NawazSharif k againat # JIT bhi khud bnayi thi . Iss beghaira … https // t . co / PB1bVelqEs,anger
34288,@ PJkanojia Ye insane ke naam pe samaj ke kuchh kachre hai ... ye Muslim ya Hindu Nahi insanyat ki pitai hai ..😷 We want justice for them ..🙏,anger
43714,Ek kaan say sun kar doosray say nikaal laina is always better than dono kaan say sun kar DIL par lay laina . 😍,joy
18061,@ yoongi _ Far _ Away @ BTS _ twt Thank you so much for this giveaway 😊🍀,joy
4814,Bhai itna waqt ho giya h me to bas itna Janta hu ki agar saliky se koi thodi samjhdari se kahi jay to apko asma chu … https // tco / OGe6E3BlNv,trust
34111,Shikarpur Siddique Maari Soomra Muhallah Curcular Road Samait Mukhtalif Elaiqon Ki Bijlee Guzishta 18 Ghanton Se Band Shahri Pareshan .,sadness
36479,@ moneybloke Thand Rakkho This too is not going to happen Arora ji,anger
29769,Modi Gaddar . .2 Amit Shah .. katil protection Imriti bazi .... Randdi Lao Piyush Gabar .. Rail bech de Nirmala tatti .. loot le Desh,anger
18338,Kia 92 k world cup mai petrol 4Rs mehenga hoa tha ? # CWC19 # PTIGovernment,anger
17248,@ anjanaomkashyap Ye Cong se na ho payega They are used to easy life,anger
34562,@ Dr _ Uditraj @ cp4bhai Mandir Dalit k BAAP ki hai kya ? Kya kaha tha Ambedker ne Mandir nahi jaenge aur naahi pandito … https // t co / hHzTR78GAh,anger
13867,@ SanjayDhotreMP @ narendramodi @ AmitShah Best wishes ... Achche din for everyone ...,joy
44220,@ kanhaiyakumar son of Afazal . How is the Jaish now ? Bete tu India ki Pakistan se bhi badi galti jisko dekh kar Sent … https // t . co / H4WtVfrx9X,anger
22796,@ mahan _ saria @ MeghrajsinhJ @ RDX _ Maharaj Hamara followers count bahut Kam hai isliye hamko attention nahi diya @ rishibagree sir ne 😂,joy
15597,@ iamzzeeshan @ asadowaisi @ HYDTP His hasiyat is that of a hawaldar .. This fake-ass # Jihadi barrister 🤣🤣🤣🤣,anger
