tweet_id,sentiment,text,emotion
30625,positive,RT @ HadiyaNoor0011 @ Lawyer _ 420 @ mehaknaz17 @ iamMunibazafar @ Rana _ sunny568 @ white _ bi2452 k ALLAH tumy hmesha khush rkhy aur aisy he rho q …,joy
3292,positive,Happy New Month beloved of Yahweh Mercy is still settling our case ... Thank you Mrs Seun Ogunfile ... all the way fro … https // t . co / VX0qq9gF9M,joy
21744,positive,Baar baar din yeh aaye baar baar dil yeh gaaye Tu jiye hazaaron saal yah meri hai aarazu Happy birthday to you h … https // t co / HP4q46nWyn,joy
5578,positive,# DSSCampaignAgainstDrugAbuse @ Gurmeetramrahim Papa Ji Aj Mera P . hd Entrance Exam Tha . Ap Ji Ki Rehmt se Bahut Acha … https // t . co / FrRPZkfXU0,joy
2239,positive,He - Kisi Ko Mohabbat Se Dekhna Sawaab Hai Na ? She - Haan G He - Toh phir Mujhe Sawaab Kamaane do Na 14 year ol … https // t . co / BSUxD0aujM,joy
26872,positive,@ PMOIndia _ LIVE Sriman Paramsatta ka Anurag anudan Aap par sadaiv barse aisi Mangal kamana ... Aap se ek anu … https // t . co / axm0GfO6lQ,joy
16244,positive,@ DineshKarthik happy birthday brother ... good luck for world cup 🏆 le aana bhai ✌️🇮🇳 https // t . co / aFMGeANntN,joy
13193,positive,@ newrikarashi you can imagine how i sing this song with kiay . HAHAHAHAHA,joy
19809,positive,Lo surjewala tum bhi tumhare neta ki tarah jhooth bolte ho . Ab to samay yeh hai main 28 may ok cylinder book . kiya … https // t . co / 5ABHCXnIoG,anger
38174,positive,Ghalti Ahmed Shah ki nahi hai ghalti usko misguide karnay walon ki hai Stop hating a kid for God's sake,anger
21412,positive,@ adeel _ azhar India ki sahi party chal rahi he ... Kya ye khula tazad nahi ... Matlab India ko pura Moqa he k ssri tea … https // t . co / xgq3ohMr5Q,anger
35619,positive,Shit 😤😤😤😤 South africa lost for second time . Abhai achai sai khelo gadho 😐😐😐😐😴😴😴😴,anger
16586,positive,# QueenD 👑 @ drashti10 wish a happy birthday to @ poojaAgor 🥰💞 - - - # DrashtiDhami # Geet # Muskaan # DillMillGayye … https // t . co / zmDhETWL3M,joy
6910,positive,Kisano ki chinta ki or pansion ki ghoshna kr apne majboot irade jata dene wale PM Modi ji aapko Hardik badhai ....,joy
11930,positive,@ just _ dial RANSU INDIA meri koi led nahi aarahi hai payment dene she pahale bola aap ko daily 10 led aayegi lekin nahi aarahi hai,anger
41245,positive,@ maro _ kam Oh thank you your stars ✨ on my tweet speaks all I know you appreciate my tweets 🙈,joy
31986,positive,@ JoshiPralhad Guru ji My Advance Badhai became fruitful - Jai ho will be meeting you in the course of time,joy
15951,positive,@ muglikar _ @ desimojito Congratulations Ashu bhau keep up the good work !!,joy
31852,positive,RT @ abbygailconsejo Darren this I promise you that no matter what I'll always got your back . Walang sawa kitang mamahalin at susuporta …,trust
10625,positive,RT @ ImMPriya @ shwetaraina1427 @ ImRaina @_ PriyankaCRaina Thank you babes 😘 You don't even know how much this wish means to me 😍 I wish Rai …,joy
22798,positive,Love the smell of air back at home ! # Dharan,joy
28315,positive,@ imMAK02 ye hindu hindu kya laga rakha hai re bc .. isliye muze is victim pe taras nahi aa raha hai .. Jai Shriram ! still proud to be hindu,anger
31977,positive,Pulwama attack ke bad bhajji paji ne hi kaha tha ki hame pakistan ke sath match nahi khelna chahie aur aj khud paki … https // t . co / S0WHXMF3Fj,anger
12618,positive,RT @ fasihrajput110 @ SmirkSilly @ mouse3355 Damned girl you nailed it ! Kuch logo ko ye bat samajh nai ati k malala is not a common girl …,joy
39203,positive,@ MamataOfficial dear Mam Jai shree Ram is not only a sentence it is full of emotion full of respect . This is … https // t . co / mEJae8M36R,trust
31041,positive,@ realdonaldtrump thank you got your acknowledgement that you are in fact in tune with me . Reassuring as ever sin … https // t . co / vcMIf29cbd,trust
31381,positive,RT @ anujkumarurmali @ hardikpandya7 @ mipaltan Big hitter Har dikha de dusri team ko Har - dikh,joy
23289,positive,@ narendramodi aap ko bahut sari subhkamnaye or nayi jimedari ke liye baba aap ko or Sakti demeri aap se ek winti h … https // t co / GO6PM0xA0G,trust
4479,positive,@ byadavbjp @ narendramodi mera bharat desh jaat paat se mukt yahi sangharsh desh ka vikas aur vishwas vikas ghar gha … https // t . co / cyDNr2OLXD,trust
13196,positive,hoy ang cute mu hehehehe it ’ s vv clear na u wont crush me back di naman na tayo moots anyway have a nice life …… https // t co / XcUzNa8EKO,sadness
3204,positive,Kuya khel kaninang 1111 nag wish ako na sana magkita tayoooo !😂 pa meet and greet kanaman dyan oh ! Para makapag p …… https // tco / A1r0aNZGKR,joy
26753,positive,Dhup Aarti Shri Sai Baba Mandir Shirdi 31 May 2019 Baba Bless all with all the happiness of the world Om Sai Ram … https // t . co / QKcfkFXuI0,joy
16768,positive,RT @ MissAkhrot Also I made this super amazing akhrot ka halwa again . Guysssss you really need to order it and bless your taste buds with i …,joy
21595,positive,Best of luck sir lots of love jai hind vande matram Bharat mata ki jai 👍🙏🙏🙏 https // t co / bjBRtbZ9ff,joy
20455,positive,@ ZarinaBano _ Bharat ka Musalman hamesha secular govt k liye vote karta raha hai karta rahega Haar jeet 1 sikke k d … https // t co / CsOiGgFeOR,anger
38069,positive,@ swetta _ jumaani Wishing you a very happy Birthday ma'am ek Gaana dedicated to you tum jeeyo hazaro saal ..,joy
40060,positive,@ kofi _ 233 Unity love and togetherness are expensive . Good luck .,trust
20056,positive,RT @_ Unique _ Lover Happy birthday sister @ ImPoojaInsan ji Saint Dr MSG Insan Ji bless you for Max Sewa Simran and Parmarth # LifeStyleTi …,joy
21855,positive,@ ShamaMir1 Han 2024 world cup mein behtr hoga agar sports ko serious liya gyaa,trust
1920,positive,@ kamaalrkhan Dede pyaar de is super hit . Wht ever you want to bark . @ ajaydevgn 12th movie in to 100 cr club !,joy
20438,positive,Thanks @ ArvindKejriwal for your great prediction ... aapke muh me ghee ke laddu 💐 https // t . co / APXrXzSkxe,joy
9665,positive,Kisko pata tha Fair & Lovely vely ghis ghis kei itti gori ho jayegi yeh ladki 😜😜😜 By the way die hard fan of … https // t . co / hPCJPt54wz,joy
15741,positive,@ ImranKhanPTI is happy God has answered his prayers Aaj Pak mein phatake futenge,joy
32588,positive,@ DuraniIftikhar # ImrankhanPrimeMinister K hoty In Sha Allah sub Ander hongy aur paisy be daingy ... # PTIGovernment doing great job,joy
25753,positive,RT @ Manpree44053755 # ValueTime _ ValueLife Life enjoy full ho jayegi @ Gurmeetramrahim @ derasachasauda https // t . co / Cea8g7nYGt,joy
36320,positive,RT @ AnmolRatanbhar1 🔝 ( Salman khan ) (✖╭╮✖) Best fight (✖╭╮✖) scene 〣( ºΔº )〣 movie ~ See @ thismagazine 🔝 Instagram photo by (✖╭╮✖)🔝 @ baghda …,joy
30025,positive,Ek hote hain bhole log 😉 Ek hote hain bht bhole log 😅 Phr ate hain Wo log jo smjhte is br # WorldCup2019 pakistan jeete ga 😂😛 # WTF 😎,joy
15398,positive,@ narendramodi congratulations sir aaj ek bar fir s Hindustan ko vikash ki or badhne k moka mila aap jaise jansevk d … https // t . co / Od1v4xZc25,joy
22649,positive,# YehUnDinonKiBaatHai Guys today # is looking very khali 🤔🤔🤔 So I have an idea hope u all like it 🤗🤗🤗 Share one p … https // t . co / OkQJxwvsjX,joy
1366,positive,It ’ s so nice seeing the glow-up of people after May-hem 😍 Congrats guys 👌🏻 wohooo !!! Bbye Tired Year !!!,joy
26120,positive,RT @ gfriend __ phrp Happy birthday @ gfrnd _ jeb ! Enjoy your day mama base loves you 😊 https // t co / puMCw7qPUE,joy
44209,positive,RT @ StLouisgirl123 @ SrBachchan One kind word .. can change someone's Entire Day ..!! I am waiting for your Love n Smiles from so long Amitj …,joy
44630,positive,@ DrKumarVishwas @ chintskap Very nice sir i like u and your all episode progarme,joy
24243,positive,@ HardeepSPuri Sir congratulations on your new ministry . I am offloaded frm My 2 PM air india flight ! At the airpo … https // t . co / piz6bkpyaM,anger
26618,positive,@ ayushmannk bhai aaphiko sirf etne zabardast scripts kaha se milte hai ??? aur aap har movie main apni performances m … https // t co / JJ1pWPaBV2,joy
32678,positive,@ OmarAyubKhan @ fawadchaudhry Yeh pehla ramzan hai jis main load shedding bilqul nhi hui Well done @ OmarAyubKhan and … https // t . co / DW5KaBvQyD,joy
22202,positive,@ narendramodi You have made Atalji proud as your predecessor Bengal is waiting We simply want swarg hua hai in bengal,joy
27549,positive,RT @ ManishP05090406 @ AmitShah Sir Jeet ke lye bahut bahut badhyi Lekin jo soorat me huaa usme app Ne dekha hoga ki fire …,anger
19670,positive,Maa sadqay teri cuteness pe Ahmed shah super cute ❤😍😘😘😘😘 MASHA ALLAH https // t co / rOFEwMw2Y0,joy
41866,positive,RT @ Mohit _ FC # Repost @ zee5premium Masoomiyat ko sach ki zaroorat nahi hoti kyunki usse saccha kuch aur nahi hota ! # Kaafir premieres 15th …,trust
24986,positive,Sukhan aate hain uske yaad bahut Dil ko tha uss se ittehaad bahut Jab bhi chalti hai us taraf se hawaaShor karte h … https // t co / yDVFMYVmgJ,sadness
13288,positive,72 Ap k liye jo bhi kahun km hai 🙈 Thanks for always be there in my hardships ... ❤ you better know how to deal … https // t . co / k2WKZ6Yb02,joy
26131,positive,@ iqrarulhassan @ Fabiha _ Cat World best bro @ iqrarulhassan slam h apko ❤❤,joy
32541,positive,@ Sea _ wave24 Kyuki Naak is symbolism of pride Bina naak wale ki koi ijjat nhi hoti Jaise Lord Voldemort 😂😂,joy
32946,positive,RT @ bhushan _ gyan Delighted that a person of your standing and stature is becoming Raksha Mantri - Defence Ministry needed it - our good wish …,joy
29376,positive,I appreciate your love for baazi and Nawal you're so pure 💙 Thanks for helping me 😉 Good luck for exams )))),joy
29372,positive,RT @ Ishitainsan4 papa has great super duper papa aaj bi dera sacha sauda m sari sangat wasie ki wasie hi aa rhi h koi kise k khne pr ruk n …,joy
13480,positive,# SaReGaMaPaLilChamps bravo to the musicians especially the guitarists today ... hamaari adhuri kahaani ... well done !,joy
3196,positive,@ Radha274402 nahi radha ji kaon kahta h ki bhagat singh chandrashekhar aajad jaise deshbhakt is dharati pe janm nhi … https // t co / Bx7D82EMXh,anger
27508,positive,@ Rakulpreet @ DeDePyaarDe Finally i watched dede pyar de movie Rakul preeth Singh looking George's your acting is super,joy
22163,positive,Jind Jaan - Official Trailer | Rajvir Jawanda Sara Sharmaa Upasana Singh Jaswinder Bhalla best songs hd songs … https // t . co / mF9Gd2QXy9,joy
4975,positive,Jhut bolna # Dhoka dena ka taluk # Dadhi se Thodi hai ki dadhi hai to sach bolo # Dhoka na do ? # Jhuut Nahi bolna Dh … https // t co / WbF1w5BAC7,anger
3321,positive,@ AHfoodie00 😂😂😂 @ tusi _ kon ya bi ak song lover hy 🙊,joy
6918,positive,jb samny wala kuch keh raha ho to phir bass usski suno or sirf muskrao 😜😜 cox apka time bhi aiga phir ap bolein … https // tco / wZHev9ZPBj,joy
32330,positive,# adina ® # gol _ ghor ® # malda # WB # indian 💖 @ KapilSharmaK9 Huge fan sir 🤩 Comedy king kapil sir 😘 https // t . co / sdsexkeqq3,joy
21734,positive,RT @_ Abu _ Bakar @ GharibTabahDay Yaar ye short course walay boyses ki hardships ko cash kartay hein Aur wo becharay wakaye jaan day rahay h …,sadness
28488,positive,@ BTS _ twt Urdu Trans 20000000 roshni ke tukre 20000000 cosmos ke hisse har ek ko mera shukria mohabbat karta hun … https // t . co / p4TywiSif8,joy
10716,positive,@ Rubz _ Abu In fact ur pretty eys sallo my heart 😉 hehe 😜,joy
8175,positive,@ narendramodi congratulations modi once more modi sarkar chali to chali modi lahar chali har Sahar Sahar har gaaon … https // t co / SCKbDkNFd3,joy
5962,positive,Oyeee Happy Birthdayyy !!!! Javiiii !❤❤ You are one the best girl in twitter ! Literally !😭❤ Its your day n i wish k … https // t co / 9X6Ys8GfRH,joy
17228,positive,@ PiyushGoyal @ narendramodi @ sureshpprabhu Apko bahut bahut badhaiyaan @ PiyushGoyal jee we hope kee hame traino me … https // t . co / TSlca4pNwl,joy
16047,positive,@ Kathrin _ bridges @ Aliii _ 189 @ imfaisalhashmi Apky liye to free hi free hain https // t co / NOcI3t9Pfy,joy
2913,positive,@ sambitswaraj No Problem Jeetenge jarur jeetenge but you fight awesome .,joy
12701,positive,@ sardanarohit @ maliniawasthi Sir ager mari bat modi ji tak jay to may kahna chahata hu ki garibo ko rasan danay kay … https // t . co / dcJzfXD9YP,sadness
20620,positive,RT @ eemmmmauel Me explaining My love for my Dog and how I Would die for him My dog https // t co / qy2O9tsJke,joy
26835,positive,@ narendramodi Hamara Bharat Desh Ka Pradhanmantri Koti Koti Naman Main Chahta Hoon Bharatiya Janata Party ka Karya … https // t co / BcMxz35upb,trust
6490,positive,@ SushmaSwaraj Im proud of u mam n thank u so much aapne apna kam bahut achi tarah se nibhaya hai hum apko hamesha y … https // t . co / BsYc1C9rcq,joy
14113,positive,RT @ pjdecarlo Awesome video of my project using @ Raspberry _ Pi to enhance retro game consoles . Lets you do things like stream games throug …,joy
31976,positive,KARTAVY HAMARA WATAN HAI IMAAN HAMARA WATAN HAI DIL SE NA JUDA HAM KAR PAYEGE AAYE GAR TOOFAN BHI HAMARI RAAHO KAD … https // t co / iHPWnDXgMd,trust
13233,positive,RT @ Sangeeta123S Only one week wait for bhaijan Fan Salman khan who's always ready to introduce new comers One biggest hits awaiting #…,joy
14189,positive,RT @ insan2318 💕 Good morning my almighty @ Gurmeetramrahim papa ji 💕 🌹 Plz bless me more sewa sumiran parmarth ka bal 💪 bakhsh …,joy
25530,positive,RT @ its __ funn Happy Birthday Basanti May you have thousands more 😊😊,joy
34116,positive,@ VoiceofmyBharat Ravish ji Sabse pahle aapko badhaiaaj patrakarita diwas me AAP jaise imandar kuch hi ankar hain … https // t co / mijQPJgS2Z,joy
5049,positive,So i got this skin from the # crates # kar98k new skin looks Damn good thank you pubg @ pubgmobile ab yahi chamkaunga … https // t . co / 3d1x7oTGE4,joy
32426,positive,dear bts our goals and lives might differ but to you i wanna say we made it . love jaana,joy
19435,positive,@ DineshC667 @ imdevprakash @ BJP4India @ AmitShah @ myogiadityanath @ Uppolice @ abpnewstv @ narendramodi Ye UP ki nahi shayad Bihar ki ghatna hai,anger
19123,positive,@ UP _ Silk CONGRATULATIONS HON'BLE TRUE PATRIOT AND HONEST HOME MINISTER SRI AMIT SHAH SIR KOTI KOTI PRANAM JAI HIND … https // t . co / 3TaKDd9GDY,joy
38684,positive,RT @ Danjauro _ May Allah accept this thread and free it from Riyaa .. May Allah grant you Jannatul firdaus . Retweet / Share so others can …,trust
29002,positive,@ tufailelif Aur kisi chiz ka to pta nahi but haa ... Modiji ne public k dil mei jagah bnaa k ye jarur saabit kr diya .… https // t . co / tZQCRGqPMZ,trust
29922,positive,@ offl _ Lawrence @ akshaykumar @ rohitjswl01 iss Kya toh aaj shayad dinner nhi bnega 😂😂😂 Most chutiya critic,joy
22369,positive,@ k _ d _ desai @ ICC Lol pyare you may be right Our bowling isn ’ t the strongest suit Lekin aap to jaante howe - Pakist … https // t co / VV1Ktxguu4,joy
13756,positive,RT @ TXT _ bighit We ’ re so excited to perform tonight at the @ iHeartRadio # WangoTango ! The show starts at 7pm PT only on https // t . co / 1ZVZK6v …,joy
4275,positive,Meri id sy log jealous bohot ho rahy hein aj kall 3 + 4 baar id report ho chuki hy meri but koi farq ni parny wala 😎😎😎😎,joy
6005,positive,@ taran _ adarsh All the Best !!! Next Chindi Hit like # Kesari for B grade Actor in his Best Phase 😂,joy
41461,positive,@ AmitShah @ narendramodi Bhot Bhot Badhai ho sir . Aaj sach me lag Raha hai ki Mera koi apnaa Grih Mantralaya Sambha … https // t . co / 7CS8aQGeDT,joy
22694,positive,RT @ usamaixm I ’ m a luckiest guy of this world because i find you . Alhamdulillah . And no one can find such sincere girl in his life . You …,joy
13410,positive,@ aasmakhan _ khan @ nusratyaha Hamare Muslim dharm me jitni ourat ki izzat hai utna Kisi dharm me nahi hai apne modi j … https // t . co / 7Ob3UIN59m,anger
32784,positive,@ iqrarulhassan Me apki bat se agree bhi krta ho magar bhai meri nazar me ulama ki respect sub se ziyada,trust
16519,positive,RT @ Insa _ vrsha 🌺 Good Morning @ Gurmeetramrahim Papa ji ...🌺💕 Bless me for Sewa Simrn n Parmarth Rabb ji ..🙇‍♀️ Dhan dhan satguru tera hi aasr …,joy
23360,positive,RT @ aamir _ khan I'm very sad to hear about Veeruji passing away . I had the pleasure & privilege of working with Veeruji . He was an amazing pe …,sadness
12948,positive,@ cricketaakash I m Very Curious to See Tomorrow's news Paper And Eager for # RamizSpeaks for # WIvsPAK 😂😂😂😂😂😂 Pakista … https // t . co / 7G5Kbj33g1,joy
18923,positive,RT @ iamsrk Ek chota aadmi banane ke liye bade logon ki badi mehnat lagti hai . Proud of the entire @ vfx _ redchillies for the fantastic work …,joy
13365,positive,@ notsocoolyogi Wahaa bhi Achha acting tha . Check out his movie Good Time,joy
17162,positive,@ RahulGandhi Jai hind jai jawan M bhi congress hun sir Meri tbodi english kamzor hai App chunav lade datt ker … https // t . co / FzrjfGda3N,trust
8101,positive,Wish you very very very very very very very very very very very very very very happy birthday to # Krishna sir stay … https // t . co / Nqwjma6ebY,joy
18778,positive,@ NupurSharmaBJP @ smritiirani @ smritiirani Ji aapko jeet bahut bahut subhkamnaye aap e ek dil ki icha hai ki aap … https // t co / 3sl8pD8fu5,joy
19470,positive,@ herofwinterfell @ ParineetiChopra Reply milne ke baad with love from Anup bolnaa 😗,joy
20916,positive,Love you Mahi Sir World champion cricketer MS Dhoni Dhoni is best All Time My favourite cool https // t . co / F2u8UV46QY,joy
43538,positive,Laakh kaha na maana ve dil kaisa deewana ve Kab se kare hai intezaar tera ... Love love love this song 😍😍😭… https // t . co / czaJOMMzt8,joy
34700,positive,@ bharathbunny27 @ mayankpande1983 @ kishanreddybjp @ FilterKaapiLive @ BJP4Telangana Lol . Chalo Anna . Happy Telangana day . Jai Shree Ram .,joy
23851,positive,RT @ BetiMSGKi51 @ ImKasam _ insan1 # dhan _ dhan _ satguru _ tera _ hi _ aasra Happy birthday dear Kasam MSG Papaji bless you 🎂🎂🍫🍫 https // t …,joy
16851,positive,AND IM DONE ! hoooooo I LOVE BOOKFAIR SO MUCH ! Aside from Izumi and Tsumugi conveniently are the event reward cards … https // t . co / Qc26euZfu0,joy
14613,positive,RT @ imaanAli _ 10 Good luck boys we still believe in you ❤️🇵🇰 We will bounce Back 👊 Jb ye sonhi DhaRTi Allah ne banai hy ❤ Tw Wo Shaan bh r …,joy
17406,positive,Very good efforts congratulations https // t co / uDpBAOthyS,joy
39250,positive,# 32YearsOfMrIndia Bollywood's first sci-fi film - A MASTERPIECE ! Arun bhaiya - Seema didi The kids & Calender Hawa … https // t co / 8RcTPyDLCp,joy
2657,positive,@ the _ hindu Faltu nautanki of Masood Azhar and gang ... and here Commie media is peddling that nonsense ...,anger
13571,positive,Happpy muhhhh fuhhh ’ n birthday @ Sydneyymariee _ ! You already know ‘ 🏁! Be safe have fun ! More life,joy
32452,positive,@ bts4eva1995 Ahh dear I can feel you haha,joy
38025,positive,RT @ deepiholic _ ram CELEBRATING 6 YEARS OF YJHD !!! YEH FILM NHI FEELING HAIN !!! ♥️ # 6yearsofNAINA # 6YearsOfBunny # 6yearsofYJHD SPECIAL POST …,joy
22063,positive,RT @ Rahul _ jagtap77 @ theskindoctor13 Dikhave ki mohbbat se dur rahta hu isliye mahadev ke nashe me chur rahta hoo har har mahadev 🙏🙏,joy
6459,positive,RT @ JanaBendov Great question and great answer from @ Yanni see https // t . co / kExQHjgxFT https // t . co / yAnaYcs5uI,joy
43672,positive,SABHI Desh wassion ko bahut bahut BADHAAI ho Aaj 2014 ke baad Sh MODI JI PHIR SE dusari baar Bharat ke PRIME MINIST … https // t . co / xmPhtM4CzG,joy
16734,positive,@ AnushaDhoni7 Hey Idiot your dp looks cool ! 👌🏻😉,joy
12241,positive,@ narendramodi Today is great day for Sri Atal jee And sir you had made him proud Bharat mata ki Jay,joy
26029,positive,@ MlaGorakhnath @ BJP4India @ BJP4UP @ BJP4Delhi Jai Ho vidhayak ji,joy
44893,positive,Team hare koi nhe Lakin amen is time team ko support krna chaye ...... Gussa ata lakin pr bi pakistan amara fakhar h … https // t . co / l2mIYLDPc0,anger
15197,positive,Yes yes yes Manik aur parth ek hi hain kisiko matt bolna !!🤓😍😋 Me bas jacket pe jacket badal raha hoon meko bohat … https // t . co / r5dsShkOqn,joy
14643,positive,RT @ ashokepandit Honoured to be a part of iconic history of India With all my heart I pray for a glorious safe future for India led by @…,joy
12931,positive,Oh Allha . On this last Friday of ramazan may you accept our fastand ibadat . make us among those wholl see the next ramazan,trust
13902,positive,RT @ SwerveRique ✅7.3 GPA ✅ 7 trillion in scholarships ✅ accepted into every school in the world ✅ PERFECT ATTENDANCE ✅ was the principal …,joy
1683,positive,Happiest b'day @ BeerBicepsGuy . Thanku bade bhaiya for motivating and making great content for us .,joy
30134,positive,RT @ JacyKhan @ gaurikhan Aaye Haaye Gaurimaa Dulhan se kam nahi chamak rahi hai ap Masha Allah 👌🏼😍 Love it the way you put Sindoor with Tr …,joy
6903,positive,RT @ jojoo _ buckets I just wanna thank God for allowing me to see this day 🎓 on to the next chapter of my life 🥳 https // t . co / cuQqkOl1Rj,joy
22090,positive,@ OverLord _ Xd @ Chikkoritaa Wah dost hon tow ase Wanna see bomb pics of both of u on eid 🤩,joy
4310,positive,Happy pa sya non ?😞 I hope I won't regret giving you my 3rd chance which it is the last . Marupok ka kasi kaya may … https // t . co / EYyrtyenaz,sadness
28582,positive,@ narendramodi aadaraniya pradanmantriji bahut bahut badhai is chaka chaund karne wali jeet par . Aap ka marg darshan … https // t . co / ze6gnFIl32,joy
13922,positive,@ ZeeNewsHindi @ AmitShah Home ministry kadak aur chatur aadmi chahiye is position ke liye . And he is perfect in both .,trust
4405,positive,RT @ pssaini1 @ sharadkhurana71 Good Morning Sir . My Self P . S . SAINI from Krishi Jagran Monthly ( in Hindi Punjabi Gujarati Marathi Kanna …,joy
43851,positive,@ Anurag _ Office congratulations Bhayia bahut bhadaiyiya apko pmo calls u it ’ s great,joy
6516,positive,Ek baat batau tum sabko ? Mai aaj 13 ghante soyi hu bina disturbance ke it's actually so satisfying and scary at t … https // t co / 0nvklSVbfK,joy
4148,positive,@ spokenatlast @ AMtouristerIN @ india4contests Chaa gaaye bhai ... 🎇🎇 Keep winning !! 👌,joy
31926,positive,@ upcopsachin @ upcopvishwendra @ mathurapolice @ mathuratraffic @ Uppolice Wrong side waalon ke tyre puncture karne ka … https // t . co / TR6dSbCFwo,anger
22089,positive,OMG I just happened to bump into Mere Pyare Prime Minster on Netflix . Beautifully made movie . Very touching & e … https // t . co / hwKAAwuyin,joy
9730,positive,Allah ( Swt ) Farmatay Hain Jab Mai apnay banday Say khush hota Hon tw Unko beti Kay Roop Mai Naimat Ataa krta Hon ..… https // t . co / vIY78eqq5F,joy
16719,positive,RT @ luvvjeonjk someone replied me this I'm a PH ARMY it's a big deal for me she's so sweet she even translated it 😩♥️ LANGUAGE is NOT A …,joy
12235,positive,@ syedrazaabbas _ and tmrw is last jumma of ramadan so Dil khol ky mangein gy dua 😉😉,joy
22823,positive,@ nitin _ quiry @ ImRaina Thank you so much nitin Last wali wish to bohot special Hai 😭 Thanks ❤❤❤😳,joy
13326,positive,RT @ Cute _ boi _ @ ayushmannk @ anubhavsinha @ sayanigupta @ Mdzeeshanayyub @ ZeeStudios _ @ ZeeMusicCompany Woho sir you are great Osm movie A …,joy
24506,positive,RT @ zahrah _ u Ya Allah accept our ibadat ya Allah have mercy on us and entire Muslim ummaAmeen I love you so much future husband may Al …,joy
16976,positive,RT @ luca __ macdonald rlly cannot stress enough how important it is to tell people you love and care for them bcos you actual never know whe …,sadness
13757,positive,# sarfarazAhmed wah wah wah captain dil jeet Liya apna national dress pehen kar 👏👏👏👏 make us more proud sarfaraz # WeHaveWEWill # CWC19,joy
37659,positive,@ MaryamNSharif Bheek Bhi Mangnay Gaya Tha Ye Wohi Hai jo Kehta Tha K Me Bheek Nai Mango Ga Me Mar Jao Ga Ab Mar Bhi … https // t . co / sH55QqYwYK,anger
29612,positive,@ MbalulaFikile Congrats grootman ! Yengwayo Kutta ( my Uncle ) would be proud of you Yoh asizokuthukwa madoda kwezondlela 🤣🤣🙈,joy
26375,positive,RT @ narendramodi On landing in Ahmedabad paid tributes to the great Sardar Patel An icon of modern India his contribution towards nat …,joy
19572,positive,Jumauh mubarak to everyone Around the world to my Muslim brothers and sisters 🌹,joy
43643,positive,Wah wah muskarahat to dekho mere bhai ki Allah ap ko himmat o istaqamat de or aj ki transmission keliye BEST OF LUC … https // t . co / SvJS0yr5kW,joy
11076,positive,RT @ zainiii _ says if you are reading this may All ā h ﷻ give you strong Imaan and answer your silent prayer Jumma Mubarak 🌸 ❤,joy
28927,positive,@ firstpost @ narendramodi GANDHI JAISA NA KOI HUA NA HOGA MAARKIN KA DO TUKDA PEHENNA BANK ME KHATA NAHI AUR RASH … https // t co / V4KUd0W70a,anger
32810,positive,@ DVATW @ siemaiqbal @ UK _ CAGE I ’ m coming to the conclusion that you are a professional “ bewakuf ”. I ’ ll help you look … https // t . co / h6AsB67CnU,anger
15867,positive,RT @ 02Simmi 💖 Good morning my almighty @ Gurmeetramrahim papa ji 💖 🌲 Plz bless me & my family more sewa sumiran parmarth ka bal …,joy
9779,positive,RT @ sunita2318 💕 Good morning my sweet sweet papa @ Gurmeetramrahim ji 💕 🌲 Plz bless me more sewa sumiran parmarth ka bal 💪 ba …,joy
21844,positive,@ PMOIndia aap aage badte rahe mere bharat des ko aage garv h ki ap pm bane mubarak ho par es grib viklang ko p … https // t co / h2r3Y8dJNj,joy
13430,positive,@ narendramodi What a great thoughts of urs ... Ur true leader of our nation other party leaders r fake in front of u ... I salute u sirjee,joy
7350,positive,@ jung _ jeffery127 Kshsjsksks I love you too you ’ re so talented and sweet uwu https // t . co / nNhQfU2IXD,joy
19792,positive,RT @ atropized _ m1 Idhi Nana maata Naa Mathe shaashanam 🙏🙏 Whenever I watch @ smritiirani first thing comes to my mind is role of Rajmata s …,trust
14483,positive,Pranam sir . Proud of You 🙏 https // t . co / JAMYkz4AeV,joy
16174,positive,@ ankitvdsi @ Balveer16911377 @ ani _ digital @ ANI bhai problem inse ni h problem ye h ki hum hindu hmesha ye krte rhte … https // t . co / SaA9XqDE2W,anger
39823,positive,@ narendramodi Thanks You are best PM Appko mera pronam,joy
11748,positive,@ DGsab @ BabaPakistan1 Serif aik teekay ke zaroorat hay baqi sub set ho jay ga,trust
41847,positive,@ Khanak _ 12 @ Jiten384444 Dekho ab kya masumiyat jhalak rahi hai chehre pe jaise koi shabnam ka katra ho . Plz don't change,joy
15227,positive,@ virendramastmp @ nitin _ gadkari @ OfficeOfNG @ IsupportMpMast @ anandswarupbjp @ upendratiwari _ @ bjpalkarai Good job sir … https // t . co / IGpvwMJHhh,joy
16830,positive,اے میری ماں سارا مقام تم سے ہے ❤ Allah ham sab ki maon ka saya hm per hamesha qaim rakhey @ WaseemBadami Bhai ap ki … https // t . co / OcJF8er5lL,joy
11340,positive,RT @ goonereol Didi Intolerance ..... Freedom of speech etc etc . Let us unite & fight this ' fascism '. Didi This man is shouting Jai Shri …,anger
44984,positive,RT @ BashirAhmaad Mr . President and the beautiful women in his life . Such a proud father ! ❤️❤️ https // t . co / OH19AAgquE,joy
10902,positive,@ LilMermaid ___ @ MInaHIl1357 Beta Ak Jhalak Dekho Dominos Ki To Savour Ka Andaza Khud Hi Laga Lo 😝😝😝😍😍 https // t . co / 7LG1qmdJ7A,joy
