tweet_id,sentiment,text
38099,positive,Shri pranaw mukherji ke hatho mithayi khate shri narendra modi shri mukherji ak anubhawi byakti aur unka har bat pr … https // t co / 5AuyJL2qNT
41980,positive,@ hana _ farook8 @ mochionmars HANAAAAAAA HAPPY BUDDAY BABYYYY 💜💜💜💜💜💜💜💜 HAVE AND AMAZING DAY WEEK MONTH YEAR LIFE LOVE 💜… https // t co / qER4CgF3Tb
16439,neutral,RT @ cutiepai __ I'm sorry i can't say that Tailor ny eid ke kapre kharab kar diye hain 😂
39875,positive,@ Chilimi90057193 G mainy ap per bht bari novel likhni ha jis ma sari apki dastan e zindage ki sleeping ho ge ahan 😂😂😂😂😂😂😂😝😝😝😝
12810,negative,Phelibar Dekhlo democracy me ab Hindus vedic sanatani ko majority se apni government ko chunneka ab adhikar nhi hai … https // t co / yb1ymR4lID
25492,neutral,I always say this hume Logic predisposes it offensively . You ’ re lack of relevant information renders you exposed … https // t . co / ZkW4YO2rN5
28349,negative,@ RubikaLiyaquat @ INCIndia This is shameful . Ye log bhai bahan ko bhi nhi chhodte .
30635,negative,@ SaLeEmK92213342 or bohat Pakhtono ko Pashtunistaan ka nasha charha howa hai aj kal hosh mein a jao wrna sach ki mar parhe gi is bar
17000,positive,RT @ saima _ younis On 28 May 1998 emotionally charged voices of a team of scientists who conducted the nuclear test in Chagi chanted “ Naa …
14045,negative,@ VIKASHK98936087 Bilkul nahi gandhi family k bina congress kuch nahi hai haa r jit chalti rehti h manmohan singh ji … https // t . co / mLVdXoHov9
38927,negative,RT @ memorable _ 90s Hindi bolne wala har north indian Panipuri bechne wala nahi hota Jaise har south Indian Po po bajake idli bechne wala …
36513,neutral,@ pirshahidanwer @ AwaashGull @ Angel _ Pukhtana @ Ishwaishwakhan1 @ Syedasa29334774 @ 0ye _ na _ kr @ 0point12 Liking agar koi … https // t co / ozFCn7pELJ
12739,negative,@ vishkanyaaaa Bc haad ho gyi .... Aare mc usse bacha leyta ... Ya video apni gand me thoos le .... Bc bagwan ne dill d … https // t . co / ODvOGwoSSi
28714,negative,@ isnapretty Pata nahi hoga kahi gym ke andar 😂😂😂😂😂😂 Rehene de usko vahi ..... vaise bhi ajkal ke shows acche nahi he .… https // t . co / 1gTttrOZfS
14959,positive,@ izzah _ fatymah Dhoka is good thing it help us to understand the people and world
16595,positive,@ sarah _ edo Time to add some of this tips to my life and use others in my bullet journal ! Thank You Sarah for sharing this !
32738,positive,@ rummanraees15 MA SHA ALLAH ! A very happy birthday to bhabhi and Rohaan ! Stay blessed !
25328,negative,RT @ haddbc Kohli - BC chutiya mat bana mujhe paata hai tu hrithik hai 🤓 https // t . co / KoocLa9nfX
14547,positive,@ jinhwitaek the only one boy that matters uhh i love him a lot (((
6359,negative,@ ZeeNewsHindi Nonsense aasa ko cm bana diya jo bhagwan ke naam se nafrat karthi hai usko only muslim or crihsan se … https // t . co / poaiTphksj
16227,neutral,Lo ! Ab pata chala mujhe ! https // t . co / 2WvclgU9WG
15312,neutral,@ theskindoctor13 @ delhichatter @ narendramodi Ab bhai ka coller kharab ho gya he to sudharna to muze hi padenga sorr … https // t co / hk0uyvQMqw
36977,negative,@ htTweets Musalmano ki kiya zaroorat modi sarkar se koi bat kahne ki modi to hinduton ka or raastrwad ka muda bana … https // t . co / BNEgP85dzY
34327,positive,LOVE the extra confidence I have on days I am ovulating Like baaki times I am like yes I am amazing but this on … https // t co / AiEPP0PGh7
32090,neutral,Tu yeh sab tweet karke sabit kya karna chahate ho 2rs abnormal aadmi Salman aur Modi ji patang udaye the tab modi … https // t co / m0a3y7HSRC
14371,negative,@ rahulkanwal @ aajtak @ IndiaToday Your channel is great but you have a kalank in the form of Rajdeep Sardesai Why d … https // t co / WwRgnSRtlo
20390,neutral,@ kalpu18official Clean shave bhi jaruri nahi h . U can have decent Beard style also . No fancy ones
20856,negative,@ Kavita _ Sharma4 @ RubikaLiyaquat Bhajpa ki me dalal nhi bhakt hote hain dalal or chamche to khongress me bhare pade … https // t . co / B9PJjnWgKY
19556,neutral,RT @ Hibooo _ Why tf is no one thinking of Arsal !!! Munda ghar se ghayab hai aur kisi ko koi fikar nahi 😳🙄 # SunoChanda # SunoChanda2
16942,neutral,@ yadavdimples Dimple bhabhi ji aap bhi joke maarne lge 😂🤣 lkin Rahul Gandhi ke jaise nhi hasa paogi aap 😉
8318,positive,@ Gurmeetramrahim Guru Paa Plz Always With Me .🙏🙏🙏🙏🙏 Without you m nothing pita g 💞💞💞💞💞💞 Love u sohne rabb g 💝💝❣❣❣❣ https // t . co / sFi6nlDLzB
16403,negative,Me Dosti karo gi ? She Nahi mery ghar wale ijazat nahi dete . Me Haan mery abbu to jese Pakistan Poondi Associa … https // t . co / QIevjoUesz
2518,positive,RT @ N0t _ ur _ Bae Bachpan maii Yeh Chuha Mera Crush Tha 😍😂 https // t . co / TqRPsVynEj
353,neutral,RT @ vikas _ murali @ sardesairajdeep Noone cares We will boycott world cup till # Nesamani recovers and his attacker Krishnamurthy is arreste …
13055,positive,@ Yo _ Lae @ SoraToHoshi @ Alina _ AE Happy birthday sora ! And those wings look good !
13459,neutral,@ forpav @ JindraPavel @ wasp _ lastchance @ wambudambu79 P á jo ty a zd ěš enty m ů j vzor 🤔
24156,positive,@ ZachThEaVeNgEr Hahahahah see this is why your super wolf ! Savage as hell and always true 😆😁👊🏻 i had several games … https // t . co / 2igRKejCI3
13835,negative,Ye vohi log hai jab indo pak outrage Mai Bollywood ko lame bolte hai Bhadwe https // t co / b5BS6801vG
38660,neutral,@ AKTU _ Lucknow Sir mene kal EC401 ( mtu ) ka cop diya but mera online exam attendence me update ni hua h teachers bol … https // t co / VOlqpvTThy
13466,positive,I can ditch any food in the world for aloo wale yellow chawal with boondi ka raita . Just love love love ! 💕
22758,positive,@ ReallySwara Swara ji ek actor hone ke naate AAP ka bada samman karta Hun ... but ek baat puchne ke liye utsuk Hun ...… https // t . co / MDoC8pIg3D
26555,positive,Modi ji ko jeet ki hardik subhkamnaye https // t . co / 56kb8mhlAA
43790,positive,RT @ pankaj3470 @ M _ Lekhi Bahut bahut badhai evam subhkamnaye https // t co / Bcu1Mg0Enb
19584,negative,Bc abhi to Amit Shah ne Home ministry sambhali hai Pakistani abhi se shiver kar rahe !!! 😂😂😂 # PAKvWI # CWC19 # AmitShahHomeMinistry
20592,neutral,@ RubikaLiyaquat Atleast tv ki pe oath to family dekhti Kya dushmani hai puri modi family ko modi se
9239,positive,@ SrBachchan One kind word .. can change someone's Entire Day ..!! I am waiting for your Love n Smiles from so long A … https // t . co / ol8JVSTLl5
22291,neutral,@ ShefVaidya @ ReallySwara @ AamAadmiParty Arvind kejriwal ji swara ko ek ticket dena plz .. kitni mehnati karti hai a … https // t . co / NZWgrrbyRW
20234,positive,@ silwatein @ I _ Am _ Mowglu Mere roney se Meri Maa Bahut Khush thi Mere roney se Meri Maa Bahut Khush thi Jab Mai Pa … https // t . co / khH8j1fTct
44434,neutral,RT @ AzazWazir Sarfaraz ko chahiye pakorhon ki dukan khol le kaptani mushkil hai in jesay maskharon se nhi ho paegi second last over kau …
4078,neutral,Jitne Tweet Karna Hai Kar Kyu Ki Janta Bhi Ye Chahti Hai @ sardanarohit Bakre Ki Maa Kab Tak Kher Benayegi Bechare K … https // t co / J6TLr0V9r0
28826,negative,@ RahulGandhi Vipaksh mein bhi rahne layak nahi 21 dalon ka vipaksh bhi evm hatao yaa ban evm ke liye andolan nahi … https // t . co / b6sDMrU8LD
44994,neutral,@ Shaheen _ e _ Pak Didn't watched even a single match till yet 😋 Bs kch overs dekhen hy wo b eng k match k not of pak ..… https // t . co / Sj1uZQ6wn0
39400,neutral,Ye Sale Khans Ki Bahat Chat Te Hai 300-400 Humesa predict karte hai but last me lashein bichh jati hai https // t co / MY32YwjSw6
28578,negative,@ BulletHumDum Agar galat Ko defend or sahi ko support nhi karenge Toh ye duniya rehne layak nahi rahegi 😔😔😔
20711,positive,@ KTRTRS @ KTRoffice Dear sir U have a very big heart .. Allah aap ko hameshaa Khush rakhe ..!!
41645,neutral,@ Gawar _ tweeter @ BhagwantMann @ moronhumor Hic Capt Saab aapne daru ki hic rate badha di aur hic Bijlee ne apni hic … https // t co / EJ3cmhWSXC
43857,positive,RT @ SaikatB99753192 @ DalsaAkkian @ Anoop _ khiladi @ taran _ adarsh @ rohitjswl01 @ kamaalrkhan You are wrong Bharat is going to be the biggest h …
44672,neutral,@ narendramodi 130000000 logo ne congress ko vote kiya he 220000000 logo ne BJP ko MATLAB har Parliament me 200000 l … https // t . co / x1OPfd2vlZ
44857,positive,RT @ Nirmalk87532775 @ selvaraghavan NGK Awesome movie ... I really enjoyed with my family 😌😌😍😍 .... Don't care fake reviews sir ..... Keep it u …
25953,positive,@ narendramodi @ MohamedBinZayed Badhae ho sir aaj ke Din jo ki aapki Rajtilak h Sir ek Bat aapse janani h ki aap Ma … https // t co / azxPKITQ7V
2580,negative,Tailor ki maa ki ankh ! Abbu or apny suit ka size dy k aya tha kanjr ne mera bhi mery abbu k size ka seeee diyaa ! a … https // t . co / GWbUcZ3whA
27476,neutral,@ Nikita12S Mere taraf se aapki mom Ko unki Janam diwas ki dher sari subhkamnaye 🙏 https // t co / fM9bigX583
6442,positive,RT @ aaliyamahera Safar khoobsurat he mazil se bhi Happy wedding aniversery avneil # Naamkarann # AdiZa # AvNeilSecondAnniversary # Avneil # Zai …
39382,neutral,@ sardanarohit ji agar Mamta didi ko takleef bhi ho # JaiShriRam kahne se to iska Matlab ye nahi ki wo I'm logo ki ja … https // t . co / rjFV5ZNUfj
34251,neutral,@ AmitShah @ narendramodi Congrats and welcome Amitbhai . Ab ghar ke cockroaches ko saaf karo . Ham sab aapke saath hai . Bharat mata ki jai .
6277,positive,@ mdfaisalsk27 Finally we didn ’ t change cowkidaar jaisa bhi imandaar hey
22765,negative,@ ashutosh83B Hindu to AAP bhi hai sir Sharm se doob MRO or hate message failane band kro ye ghatna ab purani ho chuki hai .
42965,negative,@ PiyushGoyal manniya goyal ji Avdhesh duby ko Jail main dal diya .. Kripya Traino main jo tte nd police ne jo loot m … https // t . co / eiwiU711PJ
38223,neutral,@ DSBcricket Yahe to kaha ha ka sarfraz ko fit hona chahiya .. is ma galt to kuch nahi ..
10361,negative,@ Eenadu _ English @ moefcc Song is fine . Aap roads / highway banao aur trees kaato aur usko development ka naam do .… https // t . co / S9saYBtRIp
37670,negative,AIMIM JINDABAAD Asuddin Owesi sahab Jindabaad https // t . co / XdGbY7k60U
11798,neutral,@ Shalinaahmed0 This is so true No matter what happens you just can't see your amma crying Unka har aik ansu dil pe jaake lagta hai
15558,positive,@ RanaAyyub Librandus still don't digest modi as pm ... abhi to suruvat hai 2040 tak bjp ko hi rahna hai
8518,positive,@ NitishKumar mananiya cm sahab ab to apki sarker hai modi ji bhi saath hai to mera app se binarm niwedan hai ki kri … https // t . co / VswKnnXEH3
8069,neutral,@ trulydysf oye kutti i just saw kHaDiJa RiZwAn WTF IS THAT SHIT
19133,neutral,@ RahulGandhi @ jarariya91 Kewal ndtv hi follow karte hai kya ???🙏
13945,positive,@ DesiStupides @ dhruv _ rathee Jai Hind . Jai Shri Ram 🙏 Or sun Jai Shri Ram bhale hi mat bol lekin Bharat Mata ki Ja … https // t . co / X9U4xSOKY4
10346,positive,@ BAI _ Media @ Media _ SAI @ IndiaSports All the best
14346,neutral,@ pawankyadav @ Swamy39 @ AmitRoy20121996 Aree Bhai har insaan ki alag seemaye hain .... kaion ke jahan khatam hote ha … https // t . co / VGtI9aO4x0
17628,negative,@ Xadeejournalist lanat teri shakal pay kothay ki paidawar sala zaidi
29355,negative,@_ YogendraYadav These Loosers feeling so imp actually real People of India iss Gadhe ko Ghas bhi Nehin Dalte
22034,positive,@ arunjaitley B J P jindabaad My family members all sapotar only b j p
31979,neutral,@ DrNaumanNiaz @ iRashidLatif Kafi lambi umar guzarli in k time tho kafi players Allah ko pyaray hogayee 😂😂
22428,positive,Bade maje ki baat hai Rashi ji ! Padhke hi hasi aati hai 😂🤣😅 https // t . co / 1nM983YV9c
44694,neutral,@ shoaib100mph Insan ko bedar hone do Qayamat to door log cheekh k pykarengay k Ab is dunya ko phir Ali a . s k adalat ki zuroorat hai
7143,neutral,@ rahulkanwal @ RahulGandhi @ narendramodi @ INCIndia “ To take on @ narendramodi ” In chaar shabdo me aapke baukhlahat … https // t . co / K8hP7D8dS5
13630,positive,Benaam sa ye dard thehar kyun nahi jaata Jo beet gaya hai woh guzar kyun nahi jaata Find of the day - Nida Fazli
23489,negative,@ Ravikan85627392 @ bsesdelhi Koi faida nahi bhaiya yeh chutiye automated message hi bhejte rahenge .
12733,neutral,Dear sir hamare aliganj chetra me Jay sankar word me Kafi samay se siver tuta pada hai or iski sikayat humne kyi ba … https // t co / Imm9sOR0sp
19775,positive,RT @ ashishchauhan Shri @ narendramodi . Sir . Please accept our hearty congratulations on your historic win . The verdict reflects a billion p …
15815,negative,@ BBhuttoZardari Chor ka bacha tum muh as ya bata acha nhi lagti tumra ami or bap dono chor haram ka pasa kha kar pa … https // t . co / bOiuLCsRfn
7406,positive,@ harianajatt Mera apki tweet se agree he nai hy . Love apko kamzor nai krta . Love apko takatwar bnata hy . U have lov … https // t . co / SJMpCkg2kS
13186,neutral,Ye # NitishKumar ab hero banne pe utaaru hain . 16 seats BJP ki wajah se le gaye ho vats . BJP will play alone and win as well .
15494,neutral,@ rpshrj @ AnupamPKher @ gurudronachrya Arre apna failure Nehru ke naam laga dete hai ye log GDP ki baat karo pichle … https // t . co / GIZEIeUmcc
11250,positive,#कबीर_साहेब_प्राकट्य Sarw brmhando ka rachnhar kal ( Brmh ) ki tarah dhokha na dene wala Kabir dev arthat Kabir … https // t . co / mZ5dRBGkrk
34043,positive,RT @ sunita2318 💕 Good morning my Rockstar papa @ Gurmeetramrahim ji 💕 🌹 Plz bless me more sewa sumiran parmarth ka bal 💪 bakh …
8466,positive,@ Nawab __ Zadii Dosti is far better than muhabbat Jb the one chor k chala jata ha tou dost hi yaad ata ha But aaj … https // t . co / Qc8xrQ2ezm
19316,negative,@ DailyO _ @ Shehla _ Rashid @ rohitedavid Shut your mouth stupid Tum Kashmiri chato talbe Pakistan ke humein jrurt nhi … https // t co / ooUIsSYRSm
27651,positive,@ narendramodi Hardik subhkamnaye 💐💐💐💐 mananiye Modi ji umeed hain ki nischit hi Desh k Jan abhilashao Ko purn … https // t co / 1Xvo1yVmzk
37117,positive,RT @ lalitha _ jr @ RanaAyyub Yes . We the INDIANS voted for this . Can ’ t describe how happy I am . https // t . co / 5hevYVertu
6021,positive,@ nimrahere You're so humble ♥️ jab neeyat achi ho to awaaz khud hi meethi hojati hai 💜 you're such a sweet soul Allah tumhe khush rakhe
3906,negative,@ HardikPatel _ Tum toh khud ek buri maut maroge . Bjp ko tumko maarkar haath gande karne ki zaroorat nahi hai aur wai … https // t . co / TeSLIG7ept
19262,negative,@ kanhaiyakumar O behen ke lode pakistan ke dalal chup karke bheth chud gya na abi tu lok sabha ke election … https // t co / BFCO4mEX4n
21030,positive,@ LambaAlka mam aap janadesh ka apman kar rhi hai hindustan ji janta thago ko achhi tarah se pahchanti hai ho sa … https // t . co / 6yf1H4sxbT
41705,negative,@ 1 _ bluff @ d _ dj _ rocks 🤣🤣🤣🤣 teri aukat nahi hai bhosdike The Linguist ling he nahi hai tera madar chod chal chutiya
11998,neutral,Good Morning India . Shubh Suprabhat Bharat . Friends Wishes You All A Happy Sunday ! Vande Mataram # India !
26476,positive,@ absofaccto . dear dakho i wish you a nice day fully of great emotions and love . don ’ t forget that ily so much and … https // t . co / TYlsn0y31d
44050,negative,Abe chutiye .... Tu banner jornalist kaise Gaya ... Edited hai ye video ... Football match ki jagah Modi ki oath cer … https // t . co / 5Ur40deGl1
15787,negative,@ nailainayat koi in hutiyo ko UN resolution 48 ke steps batao yaaaar . in bc madarsachap gawaro ko pata hi nahi ki k … https // t . co / waR7qnFKeq
7206,neutral,Kya tum bhoolgaye tum 313 the aur wo hazaro the Aaj sirf 300 ko dekhkar Carodo ki taqat darjayegi nahi Kuch nahi h … https // t . co / ZHhM9BK5NK
42902,negative,@ Shailes36598585 @ BoduBD4452 Beta mai aa gaya .. Mai thora busy kiya ho gaya sale aapas me hi raatbhar marwane lag g … https // t . co / hkACc37iVk
28984,negative,@ rumanmalik @ MichaelVaughan If not mat kaho seedha kaho pak nahi jeet sakti 😂😂😂
43603,positive,Mashallah aaj pakistani team ne batting bohat a6i ki aur 349 ka target diya bowling to wese bhi pakistan ki bohat mazboot hai dua kare
19505,positive,RT @ p _ darshi @ HardeepSPuri We wish Guru Nagri Sri Amritsar Sahib ji gives you strength to complete what you started . Jaypee voting conclud …
6491,positive,@ CricFan07 @ indyurdu apna makeup wo khud nai karteen unke lye newz channels hi stylist rakhte hain unki marzi nai poochhi jati isma
28334,negative,@ DHONIism @ being _ captain _ Yeah . Coz he is the reason India will loose world cup ..!!
35461,negative,😂😌 ae ye jo bi fangirl hai thoda km chipke bc https // t . co / fqTL7RmXrW
31436,neutral,@ RanaAyyub Saari duniya France America Germany London Shrilanka Afganistan India Myanmaar etc etc . Islamic … https // t . co / gzaqoNLhPs
6639,positive,Bakhsh deta hai Khuda unko jinki qismat kharab hoti hai Woh hargiz nahin bakhshe jaatey hain jinki niyat kharab h … https // t . co / a9PkZqOMWV
6322,neutral,@ ZaferMinhaj @ MaheenWahab1 @ AliRazarizvi34 Mayn to jata hee sirf outlet malls hoon Maheen kya aap raideeeee hayn ?
23563,neutral,जय श्री राम वंदे मातरम Bharat ke Yashasvi lokpriya Pradhanmantri Manya Shri Narendra Modi ji ko ek bar Pune Pradha … https // t . co / K5j1plWOPc
1598,positive,@ AkhileshPSingh Chal be har gaya ab to sudhar ja .. Ki fir se uncle @ RahulGandhi ko harwayega . Tere jeson ki wajah s … https // t . co / ooWUFvddYm
20281,negative,@ narendramodi @ PMBhutan Extremely best galti se sorry type ho Gaya tha uske liye so sorry
29463,negative,@ Modi _ bs @ ashoswai Bangladeshi separatists aur urbani naxali ko saar pe uthake naacho idiot 🤷... Blind modi hater 👈👎
10320,positive,@ milne _ archie Happy Birthday Archie - hope you have a lovely day xxxxx
39282,positive,@ dhanyarajendran @ sowmya _ rajen My wishes May God bless team tnm I've seen it grow from the scratch dhanya mam keep rocking
5139,neutral,@ HardikPatel _ Tuj jaise ko koi kyu marega tu free ka entertainment deta hai waise b jab se Congress join kiya tab s … https // t . co / R6R9IEJRPo
1486,neutral,RT @ BurgerKing for real tho we ’ re trying to pay off those loans . introducing Whopper Loans – make a purchase through the BK app for a cha …
36762,neutral,RT @ Sarkhail7Khan Rozay mein Biryani bana raha hoon how do I check to see if it's ok should I just ask ? Aap kaisay hain ? 😔
12323,neutral,Hum a raccoon . Or a squirrel . Maybe a chinchilla on a good day after a good night sleep https // t . co / xdHCFfNtM1
18565,negative,RT @ kutta _ filter @ ashsmile2k5 @ urbandictionary Now they'll definitely reply bc itna khatarnak dhamki aaj tak kisine nahi diya hoga you're …
16494,neutral,Tum nazren uta kr jiyo tum kamzor nhi ho Bs tum nigahen jhuka kar chalo Is liye nahi k tum achy ban'ny ki koshsh k … https // t . co / Xf4mKBGLMH
25406,neutral,@ TheNeuroticGal Yeh loog be afghani sympathizers hai yeh Pakistan ko Aman main dekna nahi chahte
25053,neutral,Tarah receive hone khatam ho jayenge par life depend hoti hai ise ghataya ya badhaya nahi ja Sakta hai janm k sa … https // t co / l7nTvxCRp3
25445,negative,@ sardanarohit Congress aaj big zero hai Koi congress ko pasand nahi karta Koi bite bhi nahi karta Uski baat ka kis … https // t co / E3O1rm3Uej
16171,neutral,@ Deepu _ V _ Thomas @ Nehr _ who Bas yahi to farq hai tujhe likhaa huaa bhi nhi dikh rhaa hai
23298,positive,@ RanaAyyub Tu pagal ar Teri so called peaceful community Congress ke president ke bail me hone ke bad b unko suppor … https // t . co / UH1EmuwNCP
7142,neutral,aur yahi kehte rahe ga Pakistan team ke elawa kesi main himat nahii ke mujhe etna dard de zalimmm https // t . co / MKu7GqVKcC
17054,neutral,@ KapilMishra _ IND @ DrKumarVishwas jha tk maine aapke tweet pde aap bhi sirf ek hi mamle pr tweet kiye the Yha mai ki … https // t . co / gXoC3O9Kly
17626,neutral,Jo ldke bolte hai ldkio ko gaali nhi deni chaiye . Unke liye do lines Agar tumhare ma baap ne tumhe tameez sikhai … https // t . co / zbc8pA11UP
11829,neutral,RT @ being _ adhiraj @ LoyalSalmanFan1 @ RajeevMasand Bechare ko interview nhi dia bhai ne to rone laga 😂
32932,negative,@ Rangoli _ A Kitna bi bol le ...# MentalHaiKya to flop hi hogi 😹😹 Fake # metoo exposed . Victim card nhi chlega ab
22369,positive,@ k _ d _ desai @ ICC Lol pyare you may be right Our bowling isn ’ t the strongest suit Lekin aap to jaante howe - Pakist … https // t co / VV1Ktxguu4
26236,negative,@ ForeignOfficePk Gajab ke saale besharam ho khaane ko paise nahi peene ko paani nahi space ki spelling likhni na … https // t co / yihCCjJp7Q
9034,positive,# Shri # ShankarLalwani ji ko # bahut # bahut # badhai aur # subhkamnaye # Indore # ModiPhirSe # ElectionResults2019 https // t co / L2UCevWJ7Q
16853,negative,@ sagarikaghose @ BJP4India TUM JAISE DOGLE LOGO KI WAJHA SE CONGRESS KA YE HAAL HAI HINDUO KE KHILAAF PROPOGANDA C … https // t co / 3ptYDhTIRF
39154,positive,Hume bahut jada khushi meli Ke hamare modi ji jit gaye Bharatiya janata party jinda baad https // t . co / qLX7ssN73g
17817,negative,@ feliciaday Eh I ’ m indifferent . We ’ ll see his parents get murdered cool bat car again . Just roll another versio … https // t . co / wde7L6ww17
12039,neutral,Tera Ghum Mera Ghum Hum sb ka ghum 1 hai In Sha Allah hum zaroor comeback kara ga . Halka ni lena Pakistani Team ko E … https // t . co / Y3RjeVn4QI
4049,neutral,@ Mani84937748 @ barai _ sarita @ 9911 _ sk @ muhammmadalim @ jalee _ na @ MadihaaShakil Matlab ye baat saabit hota ki masooma … https // t . co / g8zQeaYmeN
21435,negative,@ AnwarWatto0 @ AyushPratapVer1 @ asadkhan471 @ TheRealPCB Jhant ki chud koi ek chiz bta jisme tera desh ka rank top pe … https // t . co / sg8kdnOF7o
10191,negative,@ LambaAlka Ye log hi desh ko chalayege alka ji Kyo ab enki sarkar jo man me aayega o hi karege deshdraohi sadhvi pragya
24417,negative,@ holybilal Abey Ooo Chootiaye Ki Aulaad Bakwas Nhi Kar ... Dafaaa Hojaaa Is Mulk Sey Is Mulk Mejn Rehny K Laiq Nhi … https // t . co / fAC1g6F6sk
12222,positive,@ bluesky93697517 @ siasatpk Bughz e imran me log kafir bnany ko bhi tyar hain Allah hidayat dah tumhain .
20276,positive,@ narendramodi @ BillGates Thank you Narender Modiji phir se Desh ki kaman sambhalne ke liye Humein asha hai is k … https // t co / F7NPQ4SGq8
2793,positive,@ iamzzeeshan @ asadowaisi Humari Hindi media Kabhi Asad Bhai Ka ye rukh Nahi dikha Sakti wo jab BHI dikahegi negativ … https // t . co / FPq6L1R04v
13130,neutral,RT @ suresh _ insan777 @ InsanNeeru2 @ Gurmeetramrahim @ Harvinder __ Kaur @ satgurukishabri @ Ladoo _ 10 @ DiljotInsan2 @ anil02189355 @ AnjuRan56957357 …
36346,neutral,@ prateek2502 @ bhak _ sala Boss is always right waalo ko bulaya hai bas 😅
41804,neutral,@ DubeyAbhayRofl Bharat Mata Ki Jai Jai Shri Ram Mandir Wahi banaenge Modi hai to mumkin hai Abki bar Firse Modi Sar … https // t . co / iWb7IZvr1Y
9962,positive,@ imVkohli Sahi maje hain ... All the very best for wc ..... Waiting for that at home
12851,neutral,RT @ bestmemes69 Me listening to sad music when im sad to make me even more sad https // t . co / BbSUwmYMEs
28799,positive,When you were a kid just by saying allahu shafi allahu kafi when taking medicine was enough to make you feel better
38635,positive,enjoy with # OTR108 Love Yogya And You ! 3 Instagram @ hardwell Twitter @ hardwellonair Facebook … https // t . co / m2tabJSyLO
28306,negative,Shame on @ JioCare Seriously No reply of my problem Itni bar maine complaint kiya bolte hai aab shi ho jayega kb ho … https // t . co / yyy4W4BiyH
24732,positive,@ IamSeeratKapoor I love you so much seerat Kapoor . Yours lookings is very beautiful and sexy . I am a big fan of y … https // t . co / 40KttwWOUc
14144,negative,@ SKMPPP Kch naya nhi hai ... Apno ko nawaza jata hai mger @ ImranKhanPTI sahab bhi kch naya nhi kr rhe jiski iss qoum umeed hoti hai ...
26842,neutral,@ MaryamNSharif Nawaz shareef sub accha hy app log shindh ke hukumranoo sy behter hain per Ap logoo ka kahna hy a … https // t co / flkrn0jRij
32668,positive,@ PrakashJavdekar sir Abhinandan ... AAP apane karyo Ko sah Kushal Purna kare aur Desh ka pryavaran Ko behatar banaye … https // t . co / tnMknaz9b4
31519,positive,@ amnakhani123 happy birthday dear stay blessed behna May you have many more ❤ May aap ko ziyada nahi janti par mujay … https // t co / Wu2YyFWUOe
30700,neutral,history of my top 5 songs - tum se hi and main jahan rahoon were introduced to me by others - tere bin sanu soniya … https // t . co / dacFwo4cLM
43734,positive,@ Mr _ JAGs You be Ijogbon but dogged you picked a side and did all you can in your own way and the silent ' Insha Allah ' prevailed
35274,neutral,@ LeenaBaig 😅😅 Is saal do bar phone gom gaya hain I can feel you better than you feel yourself
30487,positive,@ PrimeCleric LET ALL MANKIND SAY AMEN-SHALOM-ALLAH THE MERIFUL ! LOVE OF THE LIGHT OF TRUTH !
17133,positive,🏵️ Good Morning @ Gurmeetramrahim papa ji plz bless me more sewa sumiran parmarth ka bal bakhshna ji Dhan dhan sa … https // t co / dTL8JpMWgM
44052,positive,LOVE the new @ Equi _ In _ Style short sleeve cool shirts !! This hot pink is so fun and the blue trim adds professional … https // t . co / 2CzeffsLZ3
27337,negative,@ KapilMishra _ IND @ theskindoctor13 Paranoid Schizophrenia ko Kejariwal hua hain 🤣
41068,neutral,Really want Hashim Amla to good today ..... # WorldCup2019
13561,neutral,@ KlasraRauf Promo esase bahut achha banaya ja sakata tha ... Very poor presentation
8449,neutral,@ AimmySays Love triangles ko choro bina sar per k love stories bhi raj rajj k likhi hui hain 😑😂
8173,positive,Baazi Ishq Di have my heart ! It is one of the best heart wrenching stories that I have ever read and I love the fac … https // t . co / Jv1gVJmk4M
23899,neutral,RT @ watersmell _ OUR BIGGEST VOICE . BTS So show me . I'll show you ! # BTSatWembley @ BTS _ twt https // t . co / dv6ik6kx7C
21482,positive,HAAAPPPPYYY SWEET 16th 😝🥳 it was vv fun w you today !!! Enjoy your daayy naa pakay utang chika ha wa ta ka chika rn … https // tco / e5EaKK9MIj
22520,negative,@ LambaAlka Mohtarma aap bolti ho ki bjp wale or bhakt log logo ki ijjat nahi karte par yanha to apki apni party bhi … https // t co / GiKVxe3IV0
13278,negative,@ sanjibarya3 @ ATHARVA2099 @ TiwariRamK @ TSeries Loooool no Aur bc duniya mei ek desh hai jisme liberal hona gaali hai
33718,neutral,@ NawazishNazi @ MaryamNSharif @ AlarmaDita @ pmln _ org Very well said lekin meri baat samajhne me apko thori dair lge gi 😊
31013,positive,Itni nafrat kyu hai inko BJP / RSS se ? # FakeNews faila kar badnam krnewale khud ko democracy ka soldier mante hai . Ha … https // t . co / 64eeFiIiQ0
14699,negative,@ wasim _ shaikh10 @ asadowaisi tere against cyber cell me complaint file karne Jaa rha hi kal kya bol rha that Surat ke bacho ko
30096,positive,Chacha ji Sri @ ramkripalmp ji ko iss vishal jeet ke liye bahut saari subhkamnaye 💐💐. Ab hoga asli nyaya sabka saat … https // t . co / 9Qj0jJAGfH
